# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0.0007212     0     0    
FNUFEB_scale                  0.001475     0.003977     0    
ShowerShapeHighR9EE_scale     0.0007364     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0.0007212     0     0    
ShowerShapeLowR9EB_scale      0.0007212     0     0    

diphotonCat=10
proc=testBBH
HighR9EB_13TeVscale           0.0003829     0.07199     2.761e-08    
HighR9EE_13TeVscale           0.0002588     0.004611     5.647e-09    
LowR9EB_13TeVscale            0.0002566     0.06369     0.02626    
LowR9EE_13TeVscale            0.0002773     0.05484     1.757e-08    
Gain1EB_13TeVscale            0.0002024     3.044e-09     1.067e-08    
Gain6EB_13TeVscale            0.0002024     3.044e-09     1.067e-08    
HighR9EBPhi_13TeVsmear        0.0008361     0.1223     4.392e-09    
HighR9EBRho_13TeVsmear        0.0003026     0.04629     1.506e-08    
HighR9EEPhi_13TeVsmear        2.782e-05     0.04717     2.071e-08    
HighR9EERho_13TeVsmear        0.0001768     0.02359     2.071e-08    
LowR9EBPhi_13TeVsmear         0.0006524     0.0171     2.823e-08    
LowR9EBRho_13TeVsmear         0.0003071     0.006333     0.02627    
LowR9EEPhi_13TeVsmear         0.0001112     0.06197     4.392e-09    
LowR9EERho_13TeVsmear         0.0001248     0.03189     7.529e-09    
MaterialCentralBarrel_scale   0.0002164     0.00566     1.569e-08    
MaterialOuterBarrel_scale     0.0001218     0.05743     1.443e-08    
MaterialForward_scale         0.0003964     0.03422     1.223e-08    
FNUFEE_scale                  0.0001601     0.006585     1.255e-08    
FNUFEB_scale                  0.0002261     0.0421     2.823e-08    
ShowerShapeHighR9EE_scale     0.0001022     0.0009015     1.067e-08    
ShowerShapeHighR9EB_scale     0.000362     0.01872     6.274e-10    
ShowerShapeLowR9EE_scale      0.0002739     0.05484     1.255e-08    
ShowerShapeLowR9EB_scale      0.0002382     0.01732     2.071e-08    

diphotonCat=10
proc=testTHQ
HighR9EB_13TeVscale           0.0006453     0.004989     0.0002459    
HighR9EE_13TeVscale           0.000118     0.001306     0.0002297    
LowR9EB_13TeVscale            0.0008193     0.00285     0.0005126    
LowR9EE_13TeVscale            3.191e-05     0.0003401     7.188e-08    
Gain1EB_13TeVscale            5.036e-05     0.001068     6.942e-08    
Gain6EB_13TeVscale            4.147e-05     0.001445     7.512e-08    
HighR9EBPhi_13TeVsmear        3.014e-05     0.06769     0.0007333    
HighR9EBRho_13TeVsmear        2.754e-05     0.02003     0.0004817    
HighR9EEPhi_13TeVsmear        1.751e-05     0.01343     7.766e-05    
HighR9EERho_13TeVsmear        1.746e-05     0.003669     0.0002438    
LowR9EBPhi_13TeVsmear         4.089e-05     0.03333     0.0004436    
LowR9EBRho_13TeVsmear         1.72e-05     0.01156     0.0004878    
LowR9EEPhi_13TeVsmear         7.623e-06     0.008081     0.0001439    
LowR9EERho_13TeVsmear         6.349e-06     0.001883     7.27e-08    
MaterialCentralBarrel_scale   0.0002007     0.005411     0.0002618    
MaterialOuterBarrel_scale     0.0003712     0.006261     0.0001059    
MaterialForward_scale         0.000279     0.0006228     0.0003346    
FNUFEE_scale                  5.774e-05     0.001163     7.154e-06    
FNUFEB_scale                  0.0002112     0.00162     2.586e-05    
ShowerShapeHighR9EE_scale     2.997e-05     0.0001502     6.431e-08    
ShowerShapeHighR9EB_scale     0.0003738     0.004048     8.774e-06    
ShowerShapeLowR9EE_scale      4.148e-05     5.919e-05     0.0002484    
ShowerShapeLowR9EB_scale      9.225e-06     0.001357     0.0002618    

diphotonCat=10
proc=testTHW
HighR9EB_13TeVscale           0.0007412     0.01135     0.0001906    
HighR9EE_13TeVscale           9.403e-05     0.0009685     9.512e-05    
LowR9EB_13TeVscale            0.0008259     0.005735     0.0002675    
LowR9EE_13TeVscale            3.034e-05     0.001181     1.705e-07    
Gain1EB_13TeVscale            0.0002065     0.004046     1.669e-07    
Gain6EB_13TeVscale            0.0001095     0.001962     1.602e-07    
HighR9EBPhi_13TeVsmear        2.502e-05     0.08557     0.0001486    
HighR9EBRho_13TeVsmear        6.036e-06     0.02349     0.0001901    
HighR9EEPhi_13TeVsmear        5.461e-06     0.01431     1.548e-07    
HighR9EERho_13TeVsmear        8.243e-06     0.001257     1.634e-07    
LowR9EBPhi_13TeVsmear         4.872e-05     0.06916     0.0001545    
LowR9EBRho_13TeVsmear         7.64e-06     0.01038     0.000181    
LowR9EEPhi_13TeVsmear         9.148e-06     0.006646     0.0001731    
LowR9EERho_13TeVsmear         4.743e-06     0.0006878     8.665e-05    
MaterialCentralBarrel_scale   0.0002096     0.004044     1.553e-07    
MaterialOuterBarrel_scale     0.0003643     0.00394     0.000355    
MaterialForward_scale         0.0002172     0.002353     1.157e-05    
FNUFEE_scale                  2.6e-05     0.0007103     1.701e-07    
FNUFEB_scale                  0.0002239     0.008075     1.585e-07    
ShowerShapeHighR9EE_scale     1.452e-05     0.0003861     1.477e-07    
ShowerShapeHighR9EB_scale     0.0004136     0.01023     1.566e-07    
ShowerShapeLowR9EE_scale      4.36e-05     0.0003738     1.605e-07    
ShowerShapeLowR9EB_scale      4.298e-06     0.0007708     1.469e-07    


diphotonCat=11
proc=GG2H
HighR9EB_13TeVscale           0.0008325     0.02838     1.036e-08    
HighR9EE_13TeVscale           0.0004387     0.0149     3.004e-08    
LowR9EB_13TeVscale            0.001232     0.09905     0.0185    
LowR9EE_13TeVscale            1.392e-05     1.111e-08     2.486e-08    
Gain1EB_13TeVscale            0.0001744     6.703e-09     3.315e-08    
Gain6EB_13TeVscale            0.0002113     0.01771     3.004e-08    
HighR9EBPhi_13TeVsmear        0.0008897     0.03543     2.693e-08    
HighR9EBRho_13TeVsmear        0.0001526     0.01771     1.968e-08    
HighR9EEPhi_13TeVsmear        0.000184     0.06353     2.072e-09    
HighR9EERho_13TeVsmear        0.0001549     0.01835     3.004e-08    
LowR9EBPhi_13TeVsmear         0.0002644     0.02358     4.765e-08    
LowR9EBRho_13TeVsmear         0.0001742     0.02669     3.936e-08    
LowR9EEPhi_13TeVsmear         0.000167     0.03669     1.865e-08    
LowR9EERho_13TeVsmear         7.174e-05     7.805e-09     3.108e-08    
MaterialCentralBarrel_scale   0.0001427     0.01771     3.004e-08    
MaterialOuterBarrel_scale     0.0006532     0.0921     0.0185    
MaterialForward_scale         0.0005533     0.01263     2.279e-08    
FNUFEE_scale                  0.0002754     0.0149     2.693e-08    
FNUFEB_scale                  8.878e-05     0.06588     3.108e-08    
ShowerShapeHighR9EE_scale     0.0001344     7.805e-09     3.108e-08    
ShowerShapeHighR9EB_scale     0.0003275     0.01771     2.486e-08    
ShowerShapeLowR9EE_scale      0.0001459     1.111e-08     2.486e-08    
ShowerShapeLowR9EB_scale      0.0001344     7.805e-09     3.108e-08    

diphotonCat=11
proc=VBF
HighR9EB_13TeVscale           0.0006824     0.007947     6.891e-08    
HighR9EE_13TeVscale           0.0001868     0.008053     5.958e-08    
LowR9EB_13TeVscale            0.0009894     0.1096     9.366e-05    
LowR9EE_13TeVscale            3.912e-05     0.03516     9.129e-08    
Gain1EB_13TeVscale            3.889e-05     1.905e-10     8.69e-08    
Gain6EB_13TeVscale            6.484e-05     1.905e-10     8.69e-08    
HighR9EBPhi_13TeVsmear        0.0001075     0.0466     6.934e-08    
HighR9EBRho_13TeVsmear        6.028e-05     0.01321     6.101e-08    
HighR9EEPhi_13TeVsmear        0.0001319     0.06101     1.025e-07    
HighR9EERho_13TeVsmear        9.13e-05     0.004683     8.942e-08    
LowR9EBPhi_13TeVsmear         0.0001775     0.1001     9.919e-08    
LowR9EBRho_13TeVsmear         0.0001745     0.01384     8.701e-08    
LowR9EEPhi_13TeVsmear         0.0001061     0.008056     8.865e-08    
LowR9EERho_13TeVsmear         7.038e-05     0.02955     7.988e-08    
MaterialCentralBarrel_scale   0.0002443     0.01102     6.594e-08    
MaterialOuterBarrel_scale     0.000406     0.05736     9.366e-05    
MaterialForward_scale         0.0003339     0.02433     7.889e-08    
FNUFEE_scale                  0.0001145     0.04339     7.9e-08    
FNUFEB_scale                  0.0001781     0.01604     6.408e-08    
ShowerShapeHighR9EE_scale     2.527e-05     0.002912     8.953e-08    
ShowerShapeHighR9EB_scale     0.0004939     0.02018     5.969e-08    
ShowerShapeLowR9EE_scale      7.972e-05     0.01723     6.408e-08    
ShowerShapeLowR9EB_scale      2.879e-05     0.006858     6.847e-08    

diphotonCat=11
proc=TTH
HighR9EB_13TeVscale           0.0004242     0.03205     0.004311    
HighR9EE_13TeVscale           0.0002018     0.01246     4.065e-08    
LowR9EB_13TeVscale            0.001012     0.02894     0.004311    
LowR9EE_13TeVscale            0.0001465     5.339e-09     1.219e-08    
Gain1EB_13TeVscale            9.011e-05     0.005663     0.004311    
Gain6EB_13TeVscale            0.0001467     5.722e-09     1.626e-08    
HighR9EBPhi_13TeVsmear        0.0002906     0.01182     3.455e-08    
HighR9EBRho_13TeVsmear        4.252e-05     0.01442     0.004311    
HighR9EEPhi_13TeVsmear        0.000143     0.00756     3.303e-08    
HighR9EERho_13TeVsmear        0.0001991     0.0001193     1.219e-08    
LowR9EBPhi_13TeVsmear         0.0001415     0.01194     5.407e-08    
LowR9EBRho_13TeVsmear         8.583e-05     0.007252     1.778e-08    
LowR9EEPhi_13TeVsmear         0.0001021     0.0003538     4.065e-08    
LowR9EERho_13TeVsmear         0.0001458     5.339e-09     1.219e-08    
MaterialCentralBarrel_scale   9.664e-05     0.0003426     2.795e-08    
MaterialOuterBarrel_scale     0.0005421     0.0008521     3.963e-08    
MaterialForward_scale         0.0003769     0.01317     2.845e-08    
FNUFEE_scale                  0.0002143     0.0001193     1.016e-08    
FNUFEB_scale                  7.025e-05     0.0179     0.004311    
ShowerShapeHighR9EE_scale     0.0001879     5.722e-09     1.626e-08    
ShowerShapeHighR9EB_scale     0.0002319     0.01419     0.004311    
ShowerShapeLowR9EE_scale      0.0001949     4.956e-09     8.13e-09    
ShowerShapeLowR9EB_scale      0.0001083     3.039e-09     1.626e-08    

diphotonCat=11
proc=QQ2HLL
HighR9EB_13TeVscale           0.0006452     0.005654     0.001326    
HighR9EE_13TeVscale           0.0002315     0.004682     0.002277    
LowR9EB_13TeVscale            0.0007373     0.002498     0.0003914    
LowR9EE_13TeVscale            5.307e-05     0.0009008     1.082e-08    
Gain1EB_13TeVscale            6.687e-05     4.219e-08     3.22e-08    
Gain6EB_13TeVscale            6.253e-05     3.698e-08     2.415e-08    
HighR9EBPhi_13TeVsmear        3.82e-05     0.02504     0.005294    
HighR9EBRho_13TeVsmear        0.0001251     0.0315     1.384e-08    
HighR9EEPhi_13TeVsmear        0.0001275     0.01152     0.002365    
HighR9EERho_13TeVsmear        6.626e-05     0.002312     0.001163    
LowR9EBPhi_13TeVsmear         6.248e-05     0.001921     5.109e-05    
LowR9EBRho_13TeVsmear         5.076e-05     0.0107     0.001147    
LowR9EEPhi_13TeVsmear         4.933e-05     0.003373     2.012e-09    
LowR9EERho_13TeVsmear         6.106e-05     0.0009008     3.27e-09    
MaterialCentralBarrel_scale   0.0001997     0.008081     0.001147    
MaterialOuterBarrel_scale     0.000404     0.00161     0.003721    
MaterialForward_scale         0.0004256     0.013     0.004649    
FNUFEE_scale                  9.493e-05     0.002083     1.484e-08    
FNUFEB_scale                  0.0002354     0.003366     0.001147    
ShowerShapeHighR9EE_scale     5.089e-05     0.0006889     1.836e-08    
ShowerShapeHighR9EB_scale     0.0004007     0.009343     1.233e-08    
ShowerShapeLowR9EE_scale      7.348e-05     0.0009008     1.107e-08    
ShowerShapeLowR9EB_scale      7.946e-05     0.004938     1.207e-08    

diphotonCat=11
proc=QQ2HLNU
HighR9EB_13TeVscale           0.0006144     0.004398     0.0002854    
HighR9EE_13TeVscale           0.0001901     0.00391     3.519e-07    
LowR9EB_13TeVscale            0.0007933     0.009939     0.0002003    
LowR9EE_13TeVscale            9.91e-05     0.002093     3.44e-07    
Gain1EB_13TeVscale            9.432e-05     3.001e-07     3.36e-07    
Gain6EB_13TeVscale            9.587e-05     2.946e-07     3.396e-07    
HighR9EBPhi_13TeVsmear        5.969e-05     0.01981     3.268e-07    
HighR9EBRho_13TeVsmear        6.275e-05     0.01172     0.0003343    
HighR9EEPhi_13TeVsmear        6.353e-05     0.02585     0.0001422    
HighR9EERho_13TeVsmear        7.668e-05     0.007314     3.244e-07    
LowR9EBPhi_13TeVsmear         8.204e-06     0.0207     0.001201    
LowR9EBRho_13TeVsmear         0.0001013     0.007775     0.0002548    
LowR9EEPhi_13TeVsmear         8.587e-05     0.000251     3.737e-07    
LowR9EERho_13TeVsmear         8.083e-05     0.001838     0.0002854    
MaterialCentralBarrel_scale   0.0001768     0.00235     0.0002548    
MaterialOuterBarrel_scale     0.0003722     0.004526     0.0002902    
MaterialForward_scale         0.0003735     0.007425     0.0003567    
FNUFEE_scale                  0.0001181     0.002048     3.309e-07    
FNUFEB_scale                  0.000206     0.003636     0.0006043    
ShowerShapeHighR9EE_scale     0.0001022     0.0003344     3.334e-07    
ShowerShapeHighR9EB_scale     0.0003537     0.004613     3.464e-07    
ShowerShapeLowR9EE_scale      6.441e-05     0.0003209     0.0005476    
ShowerShapeLowR9EB_scale      9.467e-05     0.0006911     3.301e-07    

diphotonCat=11
proc=WH2HQQ
HighR9EB_13TeVscale           0.0009832     0.1135     0    
HighR9EE_13TeVscale           0.0007848     0     0    
LowR9EB_13TeVscale            0.001112     0.08586     2.131e-08    
LowR9EE_13TeVscale            0.001117     0     0    
Gain1EB_13TeVscale            0.001117     0     0    
Gain6EB_13TeVscale            0.001117     0     0    
HighR9EBPhi_13TeVsmear        0.0005123     0.06361     3.41e-08    
HighR9EBRho_13TeVsmear        0.0004376     0.04757     4.262e-09    
HighR9EEPhi_13TeVsmear        0.001123     0     0    
HighR9EERho_13TeVsmear        0.0009498     0     0    
LowR9EBPhi_13TeVsmear         0.0004402     0.03229     3.41e-08    
LowR9EBRho_13TeVsmear         0.000609     0.01718     1.705e-08    
LowR9EEPhi_13TeVsmear         0.001117     0     0    
LowR9EERho_13TeVsmear         0.001117     0     0    
MaterialCentralBarrel_scale   0.0006154     0.03576     0    
MaterialOuterBarrel_scale     0.0004812     0.1135     1.279e-08    
MaterialForward_scale         0.0007848     0     0    
FNUFEE_scale                  0.0007848     0     0    
FNUFEB_scale                  0.0004278     0.1135     0    
ShowerShapeHighR9EE_scale     0.001117     0     0    
ShowerShapeHighR9EB_scale     0.0009832     0.1135     0    
ShowerShapeLowR9EE_scale      0.001117     0     0    
ShowerShapeLowR9EB_scale      0.001117     0     0    

diphotonCat=11
proc=ZH2HQQ
HighR9EB_13TeVscale           0.00106     0.7641     1.026e-08    
HighR9EE_13TeVscale           0.001083     0     0    
LowR9EB_13TeVscale            0.001771     0.3598     4.104e-08    
LowR9EE_13TeVscale            0.0006646     0     0    
Gain1EB_13TeVscale            0.001083     0     0    
Gain6EB_13TeVscale            0.0006646     0     0    
HighR9EBPhi_13TeVsmear        0.0001283     0.06558     8.207e-08    
HighR9EBRho_13TeVsmear        0.0006055     0.03279     4.104e-08    
HighR9EEPhi_13TeVsmear        0.002189     9.273e-09     2.052e-08    
HighR9EERho_13TeVsmear        0.001083     0     0    
LowR9EBPhi_13TeVsmear         0.0006405     0.03271     6.155e-08    
LowR9EBRho_13TeVsmear         0.0002211     0.01636     1.026e-08    
LowR9EEPhi_13TeVsmear         0.002755     0.5185     2.052e-08    
LowR9EERho_13TeVsmear         0.0006646     0     0    
MaterialCentralBarrel_scale   0.0008616     0.01636     3.078e-08    
MaterialOuterBarrel_scale     0.000839     0.07128     4.104e-08    
MaterialForward_scale         0.0002262     0.04686     3.078e-08    
FNUFEE_scale                  0.0006646     0     0    
FNUFEB_scale                  0.0006019     0.001779     1.026e-08    
ShowerShapeHighR9EE_scale     0.001083     0     0    
ShowerShapeHighR9EB_scale     0.0006245     0.008451     1.026e-08    
ShowerShapeLowR9EE_scale      0.0006646     0     0    
ShowerShapeLowR9EB_scale      0.001083     0     0    

diphotonCat=11
proc=testBBH
HighR9EB_13TeVscale           7.225e-06     0.1053     0.01308    
HighR9EE_13TeVscale           8.368e-05     0.0371     2.099e-07    
LowR9EB_13TeVscale            0.000216     0.05046     0.002721    
LowR9EE_13TeVscale            0.0002655     0.0003578     2.146e-07    
Gain1EB_13TeVscale            0.000177     1.819e-07     1.97e-07    
Gain6EB_13TeVscale            0.0002202     0.00626     2.011e-07    
HighR9EBPhi_13TeVsmear        0.0008365     0.0198     2.301e-07    
HighR9EBRho_13TeVsmear        0.0002524     0.02748     0.0004573    
HighR9EEPhi_13TeVsmear        0.0002562     0.03997     1.792e-07    
HighR9EERho_13TeVsmear        0.0001971     0.01294     1.991e-07    
LowR9EBPhi_13TeVsmear         0.000192     0.04119     2.35e-07    
LowR9EBRho_13TeVsmear         0.000185     0.002824     2.296e-07    
LowR9EEPhi_13TeVsmear         9.748e-05     0.001373     2.228e-07    
LowR9EERho_13TeVsmear         0.0002247     1.855e-07     1.947e-07    
MaterialCentralBarrel_scale   2.786e-05     0.05892     2.045e-07    
MaterialOuterBarrel_scale     0.0002508     0.08412     0.01036    
MaterialForward_scale         0.0002806     0.06054     2.197e-07    
FNUFEE_scale                  0.0003284     0.03001     1.97e-07    
FNUFEB_scale                  0.0002716     0.0961     0.01308    
ShowerShapeHighR9EE_scale     0.0002311     0.01983     1.97e-07    
ShowerShapeHighR9EB_scale     0.000318     0.1441     0.01036    
ShowerShapeLowR9EE_scale      0.0001931     0.0003578     2.133e-07    
ShowerShapeLowR9EB_scale      0.0001678     0.0006875     1.97e-07    

diphotonCat=11
proc=testTHQ
HighR9EB_13TeVscale           0.0006648     0.007659     0.0002574    
HighR9EE_13TeVscale           0.0001395     0.002099     3.816e-05    
LowR9EB_13TeVscale            0.0007501     0.004081     0.0008082    
LowR9EE_13TeVscale            3.296e-05     0.0008622     2.938e-08    
Gain1EB_13TeVscale            2.365e-05     0.001096     1.313e-08    
Gain6EB_13TeVscale            2.619e-05     0.001451     1.1e-08    
HighR9EBPhi_13TeVsmear        2.992e-05     0.04805     4.674e-08    
HighR9EBRho_13TeVsmear        3.708e-05     0.02478     2.025e-08    
HighR9EEPhi_13TeVsmear        1.312e-05     0.02559     3.221e-08    
HighR9EERho_13TeVsmear        4.505e-06     0.003347     3.813e-05    
LowR9EBPhi_13TeVsmear         2.807e-05     0.03347     0.0005274    
LowR9EBRho_13TeVsmear         1.838e-05     0.01181     0.0002637    
LowR9EEPhi_13TeVsmear         1.983e-05     0.002773     0.0005148    
LowR9EERho_13TeVsmear         2.177e-05     0.001584     3.078e-08    
MaterialCentralBarrel_scale   0.0001945     0.001119     3.342e-08    
MaterialOuterBarrel_scale     0.0003702     0.001717     0.0005013    
MaterialForward_scale         0.0003023     0.003856     0.000295    
FNUFEE_scale                  5.187e-05     0.001631     3.814e-05    
FNUFEB_scale                  0.0002077     0.00225     0.0002758    
ShowerShapeHighR9EE_scale     2.364e-05     0.0003565     3.201e-08    
ShowerShapeHighR9EB_scale     0.0003781     0.003932     2.571e-08    
ShowerShapeLowR9EE_scale      4.021e-05     4.641e-05     0.0002574    
ShowerShapeLowR9EB_scale      2.134e-05     0.0006257     3.201e-08    

diphotonCat=11
proc=testTHW
HighR9EB_13TeVscale           0.0006808     0.008719     0.00063    
HighR9EE_13TeVscale           0.0001097     0.003297     1.59e-07    
LowR9EB_13TeVscale            0.0007889     0.01581     0.00063    
LowR9EE_13TeVscale            2.202e-05     0.0007448     1.631e-07    
Gain1EB_13TeVscale            7.539e-05     0.002934     1.676e-07    
Gain6EB_13TeVscale            5.47e-05     0.001883     1.565e-07    
HighR9EBPhi_13TeVsmear        5.782e-05     0.07719     1.608e-07    
HighR9EBRho_13TeVsmear        1.016e-05     0.02754     1.761e-07    
HighR9EEPhi_13TeVsmear        2.407e-05     0.01599     1.907e-07    
HighR9EERho_13TeVsmear        1.214e-05     0.003929     1.613e-07    
LowR9EBPhi_13TeVsmear         1.982e-05     0.02718     1.753e-07    
LowR9EBRho_13TeVsmear         2.344e-05     0.006045     1.565e-07    
LowR9EEPhi_13TeVsmear         2.265e-05     0.01189     0.001258    
LowR9EERho_13TeVsmear         5.998e-06     0.002247     1.54e-07    
MaterialCentralBarrel_scale   0.000194     0.001989     1.809e-07    
MaterialOuterBarrel_scale     0.0003762     0.003255     0.00063    
MaterialForward_scale         0.0002304     0.006854     1.604e-07    
FNUFEE_scale                  5.018e-05     0.003136     1.771e-07    
FNUFEB_scale                  0.0001994     0.007213     0.001256    
ShowerShapeHighR9EE_scale     1.599e-05     0.001416     1.497e-07    
ShowerShapeHighR9EB_scale     0.0003741     0.008943     1.603e-07    
ShowerShapeLowR9EE_scale      3.191e-05     0.001647     1.586e-07    
ShowerShapeLowR9EB_scale      1.024e-05     0.001537     1.587e-07    


diphotonCat=12
proc=GG2H
HighR9EB_13TeVscale           0.0007992     0.007617     7.424e-08    
HighR9EE_13TeVscale           0.0001274     0.00461     7.912e-08    
LowR9EB_13TeVscale            0.0008163     0.01904     0.001004    
LowR9EE_13TeVscale            7.976e-05     0.001665     8.194e-08    
Gain1EB_13TeVscale            9.381e-05     0.0006604     9.158e-08    
Gain6EB_13TeVscale            5.312e-05     0.003866     6.841e-08    
HighR9EBPhi_13TeVsmear        0.0002115     0.04706     0.001707    
HighR9EBRho_13TeVsmear        6.642e-05     0.01558     0.000876    
HighR9EEPhi_13TeVsmear        4.494e-05     0.01191     0.001727    
HighR9EERho_13TeVsmear        6.371e-05     0.003143     8.213e-08    
LowR9EBPhi_13TeVsmear         0.0001316     0.05626     0.005431    
LowR9EBRho_13TeVsmear         8.508e-05     0.0008951     0.0009829    
LowR9EEPhi_13TeVsmear         9.485e-05     5.898e-05     0.001855    
LowR9EERho_13TeVsmear         7.968e-05     4.167e-05     7.109e-08    
MaterialCentralBarrel_scale   0.0003026     0.01136     8.711e-08    
MaterialOuterBarrel_scale     0.000382     0.00325     0.0008769    
MaterialForward_scale         0.0002505     0.00501     0.0008634    
FNUFEE_scale                  5.47e-05     0.005158     8.194e-08    
FNUFEB_scale                  0.0002862     0.002122     8.008e-08    
ShowerShapeHighR9EE_scale     6.517e-05     0.00313     9.397e-08    
ShowerShapeHighR9EB_scale     0.0005355     0.01753     8.777e-08    
ShowerShapeLowR9EE_scale      6.98e-05     0.0003597     9.44e-08    
ShowerShapeLowR9EB_scale      6.876e-05     0.001687     8.044e-08    

diphotonCat=12
proc=VBF
HighR9EB_13TeVscale           0.0008233     0.03698     0.00297    
HighR9EE_13TeVscale           9.825e-05     0.003696     0.002602    
LowR9EB_13TeVscale            0.0008649     0.0144     0.007975    
LowR9EE_13TeVscale            4.051e-05     0.003098     0.000857    
Gain1EB_13TeVscale            4.376e-05     0.002184     1.041e-07    
Gain6EB_13TeVscale            0.0001188     0.001669     1.246e-07    
HighR9EBPhi_13TeVsmear        0.0002537     0.1429     0.002624    
HighR9EBRho_13TeVsmear        4.398e-05     0.03013     0.0004249    
HighR9EEPhi_13TeVsmear        0.0003303     0.02276     0.003033    
HighR9EERho_13TeVsmear        0.0001087     0.002061     0.001337    
LowR9EBPhi_13TeVsmear         0.0001931     0.0495     0.002674    
LowR9EBRho_13TeVsmear         4.018e-05     0.007943     0.002606    
LowR9EEPhi_13TeVsmear         8.157e-06     0.002379     0.001714    
LowR9EERho_13TeVsmear         2.85e-05     0.001879     0.000857    
MaterialCentralBarrel_scale   0.0002375     0.00319     1.099e-07    
MaterialOuterBarrel_scale     0.0005435     0.01067     0.003978    
MaterialForward_scale         0.0002708     0.008893     0.004796    
FNUFEE_scale                  8.415e-05     0.001329     0.002194    
FNUFEB_scale                  0.0003219     0.009709     0.004345    
ShowerShapeHighR9EE_scale     6.63e-05     0.001487     1.136e-07    
ShowerShapeHighR9EB_scale     0.0005297     0.00622     0.001705    
ShowerShapeLowR9EE_scale      4.717e-05     0.0005217     0.000857    
ShowerShapeLowR9EB_scale      1.05e-05     0.002952     1.011e-07    

diphotonCat=12
proc=TTH
HighR9EB_13TeVscale           0.0007768     0.0256     0.0008311    
HighR9EE_13TeVscale           0.0001007     0.01044     0.000285    
LowR9EB_13TeVscale            0.0008675     0.009514     0.001647    
LowR9EE_13TeVscale            3.516e-05     0.005322     3.249e-07    
Gain1EB_13TeVscale            7.203e-05     0.004446     3.243e-07    
Gain6EB_13TeVscale            5.179e-05     0.009307     0.0001172    
HighR9EBPhi_13TeVsmear        0.0002404     0.0609     0.001428    
HighR9EBRho_13TeVsmear        0.0001216     0.02482     0.0007284    
HighR9EEPhi_13TeVsmear        6.186e-05     0.01063     0.001566    
HighR9EERho_13TeVsmear        3.792e-05     0.009806     0.000285    
LowR9EBPhi_13TeVsmear         2.697e-06     0.06763     0.001439    
LowR9EBRho_13TeVsmear         5.777e-05     0.02487     0.0007718    
LowR9EEPhi_13TeVsmear         4.742e-05     0.02476     0.001312    
LowR9EERho_13TeVsmear         5.862e-06     0.009319     3.473e-07    
MaterialCentralBarrel_scale   0.0001818     0.02343     3.417e-07    
MaterialOuterBarrel_scale     0.0004238     0.01036     0.0008444    
MaterialForward_scale         0.0002204     0.01085     0.001856    
FNUFEE_scale                  2.127e-05     0.008765     0.000285    
FNUFEB_scale                  0.0002231     0.01164     0.000285    
ShowerShapeHighR9EE_scale     1.822e-05     0.003289     3.452e-07    
ShowerShapeHighR9EB_scale     0.0004029     0.02348     3.419e-07    
ShowerShapeLowR9EE_scale      5.353e-05     0.006573     0.0006562    
ShowerShapeLowR9EB_scale      4.845e-05     0.0003175     3.522e-07    

diphotonCat=12
proc=QQ2HLL
HighR9EB_13TeVscale           0.0003201     0.003071     4.025e-08    
HighR9EE_13TeVscale           0.0002827     5.789e-08     3.864e-08    
LowR9EB_13TeVscale            0.0004271     0.02833     4.83e-08    
LowR9EE_13TeVscale            0.0001958     3.86e-08     2.576e-08    
Gain1EB_13TeVscale            0.0001958     3.86e-08     2.576e-08    
Gain6EB_13TeVscale            0.0002602     3.86e-08     2.576e-08    
HighR9EBPhi_13TeVsmear        0.0003335     0.1403     2.898e-08    
HighR9EBRho_13TeVsmear        9.828e-05     0.01632     2.737e-08    
HighR9EEPhi_13TeVsmear        0.0009757     0.03332     1.288e-08    
HighR9EERho_13TeVsmear        0.0002564     3.86e-08     2.576e-08    
LowR9EBPhi_13TeVsmear         0.0002274     0.04593     0.03066    
LowR9EBRho_13TeVsmear         0.0001753     5.789e-08     3.864e-08    
LowR9EEPhi_13TeVsmear         0.0001958     3.86e-08     2.576e-08    
LowR9EERho_13TeVsmear         0.0001958     3.86e-08     2.576e-08    
MaterialCentralBarrel_scale   0.0001753     3.86e-08     2.576e-08    
MaterialOuterBarrel_scale     0.0001336     0.0185     4.025e-08    
